"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros %","+/-","GP","MIN","FGA","FG%","3PTM","3PT%","FTA","FT%","PTS","REB","AST","ST","BLK","TO","PF"
"*058zc*","Aric Holman","(N/A)","PF,C","942","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03trr*","Jonathan Holmes","(N/A)","PF","943","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06211*","Chet Holmgren","OKC","PF,C","944","FA","@DEN<br/>Sat 9:00PM","0","48%","+48.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzk*","Caleb Homesley","WAS","SG","945","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q3*","Daulton Hommes","(N/A)","SF","946","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pk*","Tyler Honeycutt","(N/A)","SF","947","FA","","0","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03apy*","Rodney Hood","(N/A)","SG","948","FA","","0","1%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03c6y*","Scotty Hopson","(N/A)","SG","949","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666a*","Jeriah Horne","(N/A)","SF,PF","950","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018a*","Dwight Howard","(N/A)","C","951","FA","","0","3%","+3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qui*","Markus Howard","(N/A)","SG","952","FA","","0","1%","+1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052lc*","William Howard","(N/A)","SF","953","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038oh*","Richard Howell","(N/A)","PF","954","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06236*","Trevor Hudgins","HOU","PG","955","FA","@MIL<br/>Sat 8:00PM","0","0%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6w*","Josh Huestis","(N/A)","SF","956","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uup*","Jay Huff","(N/A)","C","957","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qta*","Elijah Hughes","(N/A)","SG","958","FA","","0","2%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xlp*","Isaac Humphries","(N/A)","PF","959","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001b7*","Kris Humphries","(N/A)","PF,C","960","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ux6*","Feron Hunt","NY","SF","961","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwp*","R.J. Hunter","(N/A)","SG","962","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uun*","Matthew Hurt","(N/A)","PF","963","FA","","0","0%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrz*","Chandler Hutchison","(N/A)","SF,PF","964","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018m*","Andre Iguodala","GS","SF","965","FA","","0","4%","+3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*004zi*","Mile Ilic","(N/A)","C","966","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01g61*","Ersan Ilyasova","(N/A)","PF","967","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kqi*","Joe Ingles","MIL","SF","968","FA","HOU<br/>Sat 8:00PM","0","11%","+11.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6x*","Damien Inglis","(N/A)","SF","969","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04oba*","Andre Ingram","LAL","SG","970","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ll4*","Ike Iroegbu","(N/A)","SG","971","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewb*","Jonathan Isaac","ORL","PF","972","JR","BOS<br/>Sat 7:00PM","0","57%","+57.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewx*","Wes Iwundu","(N/A)","SG,SF","973","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0019f*","Jarrett Jack","(N/A)","PG,SG","974","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04obe*","Aaron Jackson","(N/A)","PG","975","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042o4*","Demetrius Jackson","(N/A)","PG","976","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewv*","Frank Jackson","(N/A)","PG","977","FA","","0","3%","+3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrj*","Jaren Jackson","MEM","PF,C","978","BNH","@DAL<br/>Sat 8:30PM","0","94%","+93.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03llx*","Josh Jackson","(N/A)","SF","979","FA","","0","4%","+4.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewg*","Justin Jackson","BOS","SF","980","FA","@ORL<br/>Sat 7:00PM","0","0%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsk*","Justin Jackson","ORL","SF,PF","981","FA","BOS<br/>Sat 7:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031ms*","Pierre Jackson","(N/A)","PG","982","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064tp*","Quenton Jackson","(N/A)","PG,SG","983","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyc*","Damion James","(N/A)","SF","984","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01n8g*","Dominic James","(N/A)","PG,SG","985","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pk*","Justin James","(N/A)","SG,SF","986","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041f7*","Mike James","(N/A)","PG","987","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0483j*","Stefan Jankovic","(N/A)","PF","988","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exl*","Ognen Jaramaz","NY","PG","989","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uxx*","DeJon Jarreau","(N/A)","SG","990","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031me*","Livio Jean-Charles","(N/A)","SF,PF","991","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049s7*","Jonathan Jeanne","(N/A)","C","992","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0016i*","Al Jefferson","(N/A)","PF,C","993","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1w*","Amile Jefferson","(N/A)","PF","994","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xoc*","Damien Jefferson","(N/A)","SF,PF","995","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0016w*","Richard Jefferson","(N/A)","SG,SF","996","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sg*","DaQuan Jeffries","NY","SG","997","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06375*","Drake Jeffries","(N/A)","PG,SG","998","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfn*","John Jenkins","(N/A)","SG,SF","999","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01enu*","Brandon Jennings","(N/A)","PG","1000","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eng*","Jonas Jerebko","(N/A)","SF,PF","1001","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051p4*","Ty Jerome","GS","SG","1002","FA","","0","4%","+3.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qu2*","Justinian Jessup","(N/A)","SG","1003","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00169*","Yi Jianlian","(N/A)","PF,C","1004","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623j*","Theo John","(N/A)","PF","1005","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsq*","Alize Johnson","(N/A)","SF,PF","1006","FA","","0","2%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012p*","Amir Johnson","(N/A)","PF,C","1007","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04w4k*","BJ Johnson","(N/A)","SF","1008","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nk*","Brice Johnson","(N/A)","PF","1009","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r81*","Dakari Johnson","(N/A)","C","1010","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujl*","David Johnson","(N/A)","PG,SG","1011","FA","","0","2%","+1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001aa*","DerMarr Johnson","(N/A)","SG,SF","1012","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lbu*","Jaylen Johnson","(N/A)","SF","1013","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*000zn*","Joe Johnson","(N/A)","SG,SF,PF","1014","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uiv*","Keon Johnson","POR","SG","1015","FA","","0","19%","+19.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e76*","Nick Johnson","(N/A)","SG","1016","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwj*","Stanley Johnson","(N/A)","SF","1017","FA","","0","4%","+3.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hz1*","Tyler Johnson","(N/A)","PG","1018","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyq*","Wesley Johnson","(N/A)","SG,SF","1019","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngj*","Darius Johnson-Odom","(N/A)","SG","1020","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1s*","Peter Jok","(N/A)","PG","1021","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uj8*","Rokas Jokubaitis","(N/A)","PG,SG","1022","FA","","0","3%","+3.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ux5*","Carlik Jones","(N/A)","PG","1023","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048zt*","Derrick Jones","CHI","SF,PF","1024","FA","CLE<br/>Sat 8:00PM","0","8%","+8.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyf*","Dominique Jones","(N/A)","PG,SG","1025","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0484k*","Jalen Jones","(N/A)","SG,SF","1026","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04za3*","Jemerrio Jones","(N/A)","SG,SF","1027","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qy1*","Mason Jones","(N/A)","PG,SG","1028","FA","","0","0%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfs*","Perry Jones","(N/A)","SF,PF","1029","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfi*","Terrence Jones","HOU","SF,PF","1030","FA","@MIL<br/>Sat 8:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621q*","Nikola Jovic","MIA","SF","1031","FA","TOR<br/>Sat 8:00PM","0","40%","+40.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623d*","Johnny Juzang","UTA","PG,SG,SF","1032","FA","","0","5%","+5.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exn*","Alpha Kaba","ATL","PF","1033","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051p7*","Mfiondu Kabengele","BOS","PF","1034","FA","@ORL<br/>Sat 7:00PM","0","3%","+3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393u*","Myck Kabongo","(N/A)","PG","1035","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujy*","Georgios Kalaitzakis","(N/A)","SF","1036","FA","","0","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04414*","Nikola Kalinic","(N/A)","SF","1037","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06229*","Ismael Kamagate","(N/A)","C","1038","FA","","0","7%","+7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0014f*","Chris Kaman","(N/A)","PF,C","1039","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwo*","Frank Kaminsky","ATL","PF,C","1040","FA","","0","7%","+6.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hz2*","Michalis Kamperidis","(N/A)","SF","1041","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p2*","Enes Kanter","(N/A)","C","1042","FA","","0","2%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001b6*","Jason Kapono","(N/A)","SG,SF","1043","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*015t6*","Tre Kelley","(N/A)","PG","1044","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02j7d*","D.J. Kennedy","(N/A)","SG,SF","1045","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052ld*","Stanton Kidd","(N/A)","PF","1046","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nf2*","Michael Kidd-Gilchrist","(N/A)","SF","1047","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06376*","Sacha Killeya-Jones","(N/A)","SF,PF","1048","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lg0*","Sean Kilpatrick","(N/A)","PG,SG","1049","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsz*","George King","(N/A)","SG,SF","1050","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059qc*","Louis King","(N/A)","SF,PF","1051","FA","","0","1%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cl*","V.J. King","(N/A)","SG","1052","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001be*","Andrei Kirilenko","(N/A)","SF,PF","1053","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0663u*","Noah Kirkwood","(N/A)","PG,SG","1054","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uip*","Corey Kispert","WAS","SG,SF","1055","FA","","0","23%","+23.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0665a*","Reggie Kissoonlal","(N/A)","SF,PF","1056","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012b*","Linas Kleiza","(N/A)","SF","1057","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027or*","Brandon Knight","(N/A)","PG,SG","1058","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qts*","Nathan Knight","MIN","PF","1059","FA","","0","4%","+3.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02gzm*","Adam Koch","(N/A)","SG,SF","1060","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw9*","Bronson Koenig","(N/A)","SG","1061","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cb*","Sagaba Konate","(N/A)","SF","1062","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujv*","Balsa Koprivica","(N/A)","C","1063","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nl*","Furkan Korkmaz","PHI","SG","1064","FA","SA<br/>Sat 6:00PM","0","11%","+11.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jwb*","Luke Kornet","BOS","C","1065","FA","@ORL<br/>Sat 7:00PM","0","4%","+3.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0050c*","Yaroslav Korolev","(N/A)","SF,PF","1066","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001bj*","Kyle Korver","(N/A)","SG,SF","1067","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005lu*","Kosta Koufos","(N/A)","PF,C","1068","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g1*","Christ Koumadje","(N/A)","C","1069","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ik*","David Kramer","(N/A)","PG","1070","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oj1*","Viacheslav Kravtsov","(N/A)","C","1071","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtk*","Vit Krejci","ATL","PG","1072","FA","","0","5%","+4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06452*","Tommy Kuhse","(N/A)","PG,SG","1073","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsv*","Arnoldas Kulboka","(N/A)","SF","1074","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsh*","Rodions Kurucs","(N/A)","SF,PF","1075","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043pn*","Mindaugas Kuzminskas","(N/A)","SF,PF","1076","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03se2*","Michale Kyser","(N/A)","PF","1077","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042np*","Skal Labissiere","(N/A)","PF,C","1079","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059y6*","Trevor Lacey","(N/A)","PG","1080","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qvg*","Anthony Lamb","GS","SF","1081","FA","","0","1%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfc*","Jeremy Lamb","(N/A)","SG","1082","FA","","0","3%","+3.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049dw*","Nicolas Laprovittola","(N/A)","PG","1083","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031m5*","Shane Larkin","(N/A)","PG","1084","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tm1*","Terry Larrier","(N/A)","PF","1085","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031n5*","Joffrey Lauvergne","(N/A)","PF,C","1086","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ams*","Zach LaVine","CHI","SG,SF","1078","REIM","CLE<br/>Sat 8:00PM","0","99%","+98.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sh*","Vic Law","(N/A)","PG,SF","1087","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uwa*","A.J. Lawson","(N/A)","SG","1088","FA","","0","1%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q4*","Dedric Lawson","(N/A)","SF,PF","1089","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01end*","Ty Lawson","(N/A)","PG","1090","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042o6*","Jake Layman","(N/A)","SF","1091","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewj*","T.J. Leaf","(N/A)","PF","1092","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0524h*","Jalen Lecque","(N/A)","PG,SG","1093","FA","","0","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005lc*","Courtney Lee","(N/A)","SG,SF","1094","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uwn*","Marcus Lee","(N/A)","C","1095","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qu4*","Saben Lee","(N/A)","PG","1096","FA","","0","6%","+6.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mus*","Walt Lemon Jr.","(N/A)","SF","1097","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
